,t0,p_atm,phi,adiabatic_flame_temperature
4073,550.0,22.5,1.9375,1882.739441843461
4074,550.0,22.5,2.0,1842.1422432889601
4075,550.0,23.958333333333332,0.5,1724.5740375956861
4076,550.0,23.958333333333332,0.5625,1846.3477537575986
4077,550.0,23.958333333333332,0.625,1963.51637831735
4078,550.0,23.958333333333332,0.6875,2075.8346347914426
4079,550.0,23.958333333333332,0.75,2182.702975761275
4080,550.0,23.958333333333332,0.8125,2282.933756164299
4081,550.0,23.958333333333332,0.875,2374.2664578487584
4082,550.0,23.958333333333332,0.9375,2452.1019809221807
4083,550.0,23.958333333333332,1.0,2505.5893912635834
4084,550.0,23.958333333333332,1.0625,2513.866899956086
4085,550.0,23.958333333333332,1.125,2480.2221279932382
4086,550.0,23.958333333333332,1.1875,2432.9689040626563
4087,550.0,23.958333333333332,1.25,2383.1167549245815
4088,550.0,23.958333333333332,1.3125,2333.2369292298245
4089,550.0,23.958333333333332,1.375,2284.0502900965926
4090,550.0,23.958333333333332,1.4375,2235.788528492362
4091,550.0,23.958333333333332,1.5,2188.514253917193
4092,550.0,23.958333333333332,1.5625,2142.2214748938595
4093,550.0,23.958333333333332,1.625,2096.8754646641073
4094,550.0,23.958333333333332,1.6875,2052.4308410421863
4095,550.0,23.958333333333332,1.75,2008.8400883249076
4096,550.0,23.958333333333332,1.8125,1966.0574130847835
4097,550.0,23.958333333333332,1.875,1924.0402556112078
4098,550.0,23.958333333333332,1.9375,1882.7496551852116
4099,550.0,23.958333333333332,2.0,1842.1501097290286
4100,550.0,25.416666666666664,0.5,1724.5850275079608
4101,550.0,25.416666666666664,0.5625,1846.373620033834
4102,550.0,25.416666666666664,0.625,1963.5721947182703
4103,550.0,25.416666666666664,0.6875,2075.9476865154065
4104,550.0,25.416666666666664,0.75,2182.9205772152245
4105,550.0,25.416666666666664,0.8125,2283.3331334594404
4106,550.0,25.416666666666664,0.875,2374.9615492666553
4107,550.0,25.416666666666664,0.9375,2453.221927149551
4108,550.0,25.416666666666664,1.0,2507.0866021979846
4109,550.0,25.416666666666664,1.0625,2515.010793431335
4110,550.0,25.416666666666664,1.125,2480.775050114494
4111,550.0,25.416666666666664,1.1875,2433.2717998526323
4112,550.0,25.416666666666664,1.25,2383.3114451294814
4113,550.0,25.416666666666664,1.3125,2333.3737035148324
4114,550.0,25.416666666666664,1.375,2284.1510382752494
4115,550.0,25.416666666666664,1.4375,2235.864694548914
4116,550.0,25.416666666666664,1.5,2188.572656308377
4117,550.0,25.416666666666664,1.5625,2142.2665680300347
4118,550.0,25.416666666666664,1.625,2096.9103593048453
4119,550.0,25.416666666666664,1.6875,2052.457818714178
4120,550.0,25.416666666666664,1.75,2008.8608833439828
4121,550.0,25.416666666666664,1.8125,1966.0733790310578
4122,550.0,25.416666666666664,1.875,1924.052472025958
4123,550.0,25.416666666666664,1.9375,1882.7590042248542
4124,550.0,25.416666666666664,2.0,1842.1573414257934
4125,550.0,26.875,0.5,1724.5952324536843
4126,550.0,26.875,0.5625,1846.397612406259
4127,550.0,26.875,0.625,1963.6239044044028
4128,550.0,26.875,0.6875,2076.0523069410697
4129,550.0,26.875,0.75,2183.1218326936996
4130,550.0,26.875,0.8125,2283.702653839885
4131,550.0,26.875,0.875,2375.6059309296825
4132,550.0,26.875,0.9375,2454.264433890011
4133,550.0,26.875,1.0,2508.4863660969904
4134,550.0,26.875,1.0625,2516.069179234844
4135,550.0,26.875,1.125,2481.2814465025713
4136,550.0,26.875,1.1875,2433.549250030345
4137,550.0,26.875,1.25,2383.4899945190095
4138,550.0,26.875,1.3125,2333.499219959097
4139,550.0,26.875,1.375,2284.2435167427016
4140,550.0,26.875,1.4375,2235.9346121532108
4141,550.0,26.875,1.5,2188.6262656960403
4142,550.0,26.875,1.5625,2142.3079578490438
4143,550.0,26.875,1.625,2096.942386265514
4144,550.0,26.875,1.6875,2052.4825785849375
4145,550.0,26.875,1.75,2008.8799697430763
4146,550.0,26.875,1.8125,1966.088036633252
4147,550.0,26.875,1.875,1924.0636953138007
4148,550.0,26.875,1.9375,1882.76760931115
4149,550.0,26.875,2.0,1842.164028639304
4150,550.0,28.333333333333332,0.5,1724.6047469270552
4151,550.0,28.333333333333332,0.5625,1846.4199583969928
4152,550.0,28.333333333333332,0.625,1963.6720103830899
4153,550.0,28.333333333333332,0.6875,2076.1495357146996
4154,550.0,28.333333333333332,0.75,2183.308761238716
4155,550.0,28.333333333333332,0.8125,2284.0459801125376
4156,550.0,28.333333333333332,0.875,2376.20570491542
4157,550.0,28.333333333333332,0.9375,2455.2385126209233
4158,550.0,28.333333333333332,1.0,2509.7997170738076
4159,550.0,28.333333333333332,1.0625,2517.052249625769
4160,550.0,28.333333333333332,1.125,2481.7473825930506
4161,550.0,28.333333333333332,1.1875,2433.804603058912
4162,550.0,28.333333333333332,1.25,2383.654512611753
4163,550.0,28.333333333333332,1.3125,2333.6149430300807
4164,550.0,28.333333333333332,1.375,2284.328799203848
4165,550.0,28.333333333333332,1.4375,2235.9990922647416
4166,550.0,28.333333333333332,1.5,2188.675704331931
4167,550.0,28.333333333333332,1.5625,2142.3461254134
4168,550.0,28.333333333333332,1.625,2096.9719183165307
4169,550.0,28.333333333333332,1.6875,2052.505409177268
4170,550.0,28.333333333333332,1.75,2008.897570040029
4171,550.0,28.333333333333332,1.8125,1966.1015565968019
4172,550.0,28.333333333333332,1.875,1924.0740555696927
4173,550.0,28.333333333333332,1.9375,1882.7755688373163
4174,550.0,28.333333333333332,2.0,1842.1702451592685
4175,550.0,29.791666666666664,0.5,1724.6136498882115
4176,550.0,29.791666666666664,0.5625,1846.44084789823
4177,550.0,29.791666666666664,0.625,1963.7169319755749
4178,550.0,29.791666666666664,0.6875,2076.2402388089404
4179,550.0,29.791666666666664,0.75,2183.483044613765
4180,550.0,29.791666666666664,0.8125,2284.3661672308085
4181,550.0,29.791666666666664,0.875,2376.765975937128
4182,550.0,29.791666666666664,0.9375,2456.151736187124
4183,550.0,29.791666666666664,1.0,2511.0359558197874
4184,550.0,29.791666666666664,1.0625,2517.968555263015
4185,550.0,29.791666666666664,1.125,2482.1778797609563
4186,550.0,29.791666666666664,1.1875,2434.0406235216387
4187,550.0,29.791666666666664,1.25,2383.806742448749
4188,550.0,29.791666666666664,1.3125,2333.722083623688
4189,550.0,29.791666666666664,1.375,2284.4077737205794
4190,550.0,29.791666666666664,1.4375,2236.058805667664
4191,550.0,29.791666666666664,1.5,2188.7214868843294
4192,550.0,29.791666666666664,1.5625,2142.3814685752645
4193,550.0,29.791666666666664,1.625,2096.9992637171094
4194,550.0,29.791666666666664,1.6875,2052.5265490550332
4195,550.0,29.791666666666664,1.75,2008.9138682088953
4196,550.0,29.791666666666664,1.8125,1966.1140800469627
4197,550.0,29.791666666666664,1.875,1924.0836603383364
4198,550.0,29.791666666666664,1.9375,1882.7829641379083
4199,550.0,29.791666666666664,2.0,1842.1760519774055
4200,550.0,31.25,0.5,1724.622007936341
4201,550.0,31.25,0.5625,1846.4604408913526
4202,550.0,31.25,0.625,1963.7590220564741
4203,550.0,31.25,0.6875,2076.3251444045245
4204,550.0,31.25,0.75,2183.6460969372847
4205,550.0,31.25,0.8125,2284.6657870372287
4206,550.0,31.25,0.875,2377.2910537045655
4207,550.0,31.25,0.9375,2457.0105252741214
4208,550.0,31.25,1.0,2512.2029913868764
4209,550.0,31.25,1.0625,2518.8253333061543
4210,550.0,31.25,1.125,2482.5771346699157
4211,550.0,31.25,1.1875,2434.2596165476984
4212,550.0,31.25,1.25,2383.948138539677
4213,550.0,31.25,1.3125,2333.821652862984
4214,550.0,31.25,1.375,2284.4811820517975
4215,550.0,31.25,1.4375,2236.114312670766
4216,550.0,31.25,1.5,2188.7640432374496
4217,550.0,31.25,1.5625,2142.414319617418
4218,550.0,31.25,1.625,2097.0246798977837
4219,550.0,31.25,1.6875,2052.546197430297
4220,550.0,31.25,1.75,2008.9290178611445
4221,550.0,31.25,1.8125,1966.1257248096094
4222,550.0,31.25,1.875,1924.092599403428
4223,550.0,31.25,1.9375,1882.7898631085382
4224,550.0,31.25,2.0,1842.1815000102029
4225,550.0,32.70833333333333,0.5,1724.6298777170343
4226,550.0,32.70833333333333,0.5625,1846.4788733051148
4227,550.0,32.70833333333333,0.625,1963.7985801276627
4228,550.0,32.70833333333333,0.6875,2076.4048700684752
4229,550.0,32.70833333333333,0.75,2183.7991174430995
4230,550.0,32.70833333333333,0.8125,2284.9470229436865
4231,550.0,32.70833333333333,0.875,2377.7846067210858
4232,550.0,32.70833333333333,0.9375,2457.820367505541
4233,550.0,32.70833333333333,1.0,2513.307602692077
4234,550.0,32.70833333333333,1.0625,2519.6287581769166
4235,550.0,32.70833333333333,1.125,2482.9486851859247
4236,550.0,32.70833333333333,1.1875,2434.463521334861
4237,550.0,32.70833333333333,1.25,2384.0799254671356
4238,550.0,32.70833333333333,1.3125,2333.9145025724847
4239,550.0,32.70833333333333,1.375,2284.5496492617094
4240,550.0,32.70833333333333,1.4375,2236.166085459658
4241,550.0,32.70833333333333,1.5,2188.803735649176
4242,550.0,32.70833333333333,1.5625,2142.4449585275615
4243,550.0,32.70833333333333,1.625,2097.0483837548063
4244,550.0,32.70833333333333,1.6875,2052.564522132146
4245,550.0,32.70833333333333,1.75,2008.9431483998976
4246,550.0,32.70833333333333,1.8125,1966.1365901350255
4247,550.0,32.70833333333333,1.875,1924.1009483897267
4248,550.0,32.70833333333333,1.9375,1882.7963229361928
4249,550.0,32.70833333333333,2.0,1842.1866321376417
4250,550.0,34.166666666666664,0.5,1724.6373077791686
4251,550.0,34.166666666666664,0.5625,1846.4962615194154
4252,550.0,34.166666666666664,0.625,1963.835862356737
4253,550.0,34.166666666666664,0.6875,2076.4799436256717
4254,550.0,34.166666666666664,0.75,2183.943131009204
4255,550.0,34.166666666666664,0.8125,2285.2117427780736
4256,550.0,34.166666666666664,0.875,2378.2497810509667
4257,550.0,34.166666666666664,0.9375,2458.5859872343635
4258,550.0,34.166666666666664,1.0,2514.355641592212
4259,550.0,34.166666666666664,1.0625,2520.384135866051
4260,550.0,34.166666666666664,1.125,2483.2955368127264
4261,550.0,34.166666666666664,1.1875,2434.6539824436363
4262,550.0,34.166666666666664,1.25,2384.203142575298
4263,550.0,34.166666666666664,1.3125,2334.0013561605265
4264,550.0,34.166666666666664,1.375,2284.613706317163
4265,550.0,34.166666666666664,1.4375,2236.2145251575375
4266,550.0,34.166666666666664,1.5,2188.8408718462815
4267,550.0,34.166666666666664,1.5625,2142.4736231285488
4268,550.0,34.166666666666664,1.625,2097.070559505389
4269,550.0,34.166666666666664,1.6875,2052.5816656919533
4270,550.0,34.166666666666664,1.75,2008.9563697146707
4271,550.0,34.166666666666664,1.8125,1966.1467603015876
4272,550.0,34.166666666666664,1.875,1924.1087715105107
4273,550.0,34.166666666666664,1.9375,1882.8023921766805
4274,550.0,34.166666666666664,2.0,1842.1914847670557
4275,550.0,35.625,0.5,1724.644340021191
4276,550.0,35.625,0.5625,1846.5127058754344
4277,550.0,35.625,0.625,1963.8710893921402
4278,550.0,35.625,0.6875,2076.550819388526
4279,550.0,35.625,0.75,2184.079019680036
4280,550.0,35.625,0.8125,2285.4615555263395
4281,550.0,35.625,0.875,2378.689293105076
4282,550.0,35.625,0.9375,2459.3114787059294
4283,550.0,35.625,1.0,2515.352193176838
4284,550.0,35.625,1.0625,2521.096056053382
4285,550.0,35.625,1.125,2483.6202612255947
4286,550.0,35.625,1.1875,2434.8324048410523
4287,550.0,35.625,1.25,2384.318678485548
4288,550.0,35.625,1.3125,2334.082832485487
4289,550.0,35.625,1.375,2284.673807555927
4290,550.0,35.625,1.4375,2236.2599750142713
4291,550.0,35.625,1.5,2188.875715147363
4292,550.0,35.625,1.5625,2142.5005169085425
4293,550.0,35.625,1.625,2097.0913647587877
4294,550.0,35.625,1.6875,2052.597750044963
4295,550.0,35.625,1.75,2008.9687758093344
4296,550.0,35.625,1.8125,1966.15630740011
4297,550.0,35.625,1.875,1924.116123690345
4298,550.0,35.625,1.9375,1882.8081123601892
4299,550.0,35.625,2.0,1842.1960890366647
4300,550.0,37.08333333333333,0.5,1724.6510108315092
4301,550.0,37.08333333333333,0.5625,1846.5282934388338
4302,550.0,37.08333333333333,0.625,1963.9044525112286
4303,550.0,37.08333333333333,0.6875,2076.6178909210903
4304,550.0,37.08333333333333,0.75,2184.207547462415
4305,550.0,37.08333333333333,0.8125,2285.6978560279513
4306,550.0,37.08333333333333,0.875,2379.1055029325203
4307,550.0,37.08333333333333,0.9375,2460.000411634232
4308,550.0,37.08333333333333,1.0,2516.3017024392434
4309,550.0,37.08333333333333,1.0625,2521.768512863187
4310,550.0,37.08333333333333,1.125,2483.9250732178493
4311,550.0,37.08333333333333,1.1875,2434.999996893795
4312,550.0,37.08333333333333,1.25,2384.4272980667024
4313,550.0,37.08333333333333,1.3125,2334.1594645151836
4314,550.0,37.08333333333333,1.375,2284.730344347471
4315,550.0,37.08333333333333,1.4375,2236.302730721179
4316,550.0,37.08333333333333,1.5,2188.908492379281
4317,550.0,37.08333333333333,1.5625,2142.525815143913
4318,550.0,37.08333333333333,1.625,2097.1109352631674
4319,550.0,37.08333333333333,1.6875,2052.612880206041
4320,550.0,37.08333333333333,1.75,2008.980447638128
4321,550.0,37.08333333333333,1.8125,1966.1652935103198
4322,550.0,37.08333333333333,1.875,1924.1230522243004
4323,550.0,37.08333333333333,1.9375,1882.8135192464115
4324,550.0,37.08333333333333,2.0,1842.2004717571415
4325,550.0,38.541666666666664,0.5,1724.657351997774
4326,550.0,38.541666666666664,0.5625,1846.543100199684
4327,550.0,38.541666666666664,0.625,1963.9361185090404
4328,550.0,38.541666666666664,0.6875,2076.681501182187
4329,550.0,38.541666666666664,0.75,2184.3293800329748
4330,550.0,38.541666666666664,0.8125,2285.9218605443502
4331,550.0,38.541666666666664,0.875,2379.5004727003
4332,550.0,38.541666666666664,0.9375,2460.6559156405065
4333,550.0,38.541666666666664,1.0,2517.2080762706273
4334,550.0,38.541666666666664,1.0625,2522.4050013799497
4335,550.0,38.541666666666664,1.125,2484.2118916809163
4336,550.0,38.541666666666664,1.1875,2435.1578043063278
4337,550.0,38.541666666666664,1.25,2384.5296636229086
4338,550.0,38.541666666666664,1.3125,2334.231714070819
4339,550.0,38.541666666666664,1.375,2284.7836558899126
4340,550.0,38.541666666666664,1.4375,2236.3430485639074
4341,550.0,38.541666666666664,1.5,2188.9394001340415
4342,550.0,38.541666666666664,1.5625,2142.5496697381454
4343,550.0,38.541666666666664,1.625,2097.1293886566873
4344,550.0,38.541666666666664,1.6875,2052.6271471741074
4345,550.0,38.541666666666664,1.75,2008.9914553464412
4346,550.0,38.541666666666664,1.8125,1966.1737724203722
4347,550.0,38.541666666666664,1.875,1924.1295980887303
4348,550.0,38.541666666666664,1.9375,1882.8186438162516
4349,550.0,38.541666666666664,2.0,1842.20465615537
4350,550.0,40.0,0.5,1724.6633914368608
4351,550.0,40.0,0.5625,1846.5571928391923
4352,550.0,40.0,0.625,1963.9662336232698
4353,550.0,40.0,0.6875,2076.741950662708
4354,550.0,40.0,0.75,2184.44510055033
4355,550.0,40.0,0.8125,2286.134635386783
4356,550.0,40.0,0.875,2379.876013787734
4357,550.0,40.0,0.9375,2461.280748989344
4358,550.0,40.0,1.0,2518.0747659866706
4359,550.0,40.0,1.0625,2523.0085956363996
4360,550.0,40.0,1.125,2484.4823883456675
4361,550.0,40.0,1.1875,2435.3067371727275
4362,550.0,40.0,1.25,2384.626352330979
4363,550.0,40.0,1.3125,2334.2999835908795
4364,550.0,40.0,1.375,2284.8340378266644
4365,550.0,40.0,1.4375,2236.3811519291853
4366,550.0,40.0,1.5,2188.968609762212
4367,550.0,40.0,1.5625,2142.572213083294
4368,550.0,40.0,1.625,2097.1468274606477
4369,550.0,40.0,1.6875,2052.640630249467
4370,550.0,40.0,1.75,2009.0018600584683
4371,550.0,40.0,1.8125,1966.1817909985753
4372,550.0,40.0,1.875,1924.1357969868604
4373,550.0,40.0,1.9375,1882.823513062739
4374,550.0,40.0,2.0,1842.2086624677017
4375,575.0,5.0,0.5,1744.775501946786
4376,575.0,5.0,0.5625,1865.62753804822
4377,575.0,5.0,0.625,1981.2176029004982
4378,575.0,5.0,0.6875,2090.770873191136
4379,575.0,5.0,0.75,2192.9113226592394
4380,575.0,5.0,0.8125,2285.534739386587
4381,575.0,5.0,0.875,2365.7780599422745
4382,575.0,5.0,0.9375,2429.9476836192966
4383,575.0,5.0,1.0,2472.9930537325176
4384,575.0,5.0,1.0625,2488.228770864605
4385,575.0,5.0,1.125,2473.053875070775
4386,575.0,5.0,1.1875,2437.2702354241924
4387,575.0,5.0,1.25,2392.9685905104525
4388,575.0,5.0,1.3125,2346.045191509537
4389,575.0,5.0,1.375,2298.6613727776903
4390,575.0,5.0,1.4375,2251.617291711611
4391,575.0,5.0,1.5,2205.2236999795123
4392,575.0,5.0,1.5625,2159.5970290110135
4393,575.0,5.0,1.625,2114.76980212974
4394,575.0,5.0,1.6875,2070.737054380773
4395,575.0,5.0,1.75,2027.477491759504
4396,575.0,5.0,1.8125,1984.9634819813996
4397,575.0,5.0,1.875,1943.1657311066447
4398,575.0,5.0,1.9375,1902.055348179855
4399,575.0,5.0,2.0,1861.6046246437122
4400,575.0,6.458333333333333,0.5,1744.8608959956061
4401,575.0,6.458333333333333,0.5625,1865.8319709205077
4402,575.0,6.458333333333333,0.625,1981.6673407615895
4403,575.0,6.458333333333333,0.6875,2091.691484592044
4404,575.0,6.458333333333333,0.75,2194.6641912799914
4405,575.0,6.458333333333333,0.8125,2288.6105135486223
4406,575.0,6.458333333333333,0.875,2370.679277007349
4407,575.0,6.458333333333333,0.9375,2436.8925480200796
4408,575.0,6.458333333333333,1.0,2481.3668761270865
4409,575.0,6.458333333333333,1.0625,2495.9997415526104
4410,575.0,6.458333333333333,1.125,2478.2786766875165
4411,575.0,6.458333333333333,1.1875,2440.3747462641845
4412,575.0,6.458333333333333,1.25,2394.9376895207047
4413,575.0,6.458333333333333,1.3125,2347.406130514693
4414,575.0,6.458333333333333,1.375,2299.657467305852
4415,575.0,6.458333333333333,1.4375,2252.370824867566
4416,575.0,6.458333333333333,1.5,2205.8040125420794
4417,575.0,6.458333333333333,1.5625,2160.0478448790163
4418,575.0,6.458333333333333,1.625,2115.121062790752
4419,575.0,6.458333333333333,1.6875,2071.0105398961723
4420,575.0,6.458333333333333,1.75,2027.689726636999
4421,575.0,6.458333333333333,1.8125,1985.1273549763753
4422,575.0,6.458333333333333,1.875,1943.2914650760722
4423,575.0,6.458333333333333,1.9375,1902.1511238026912
4424,575.0,6.458333333333333,2.0,1861.6770116992013
4425,575.0,7.916666666666666,0.5,1744.924236498955
4426,575.0,7.916666666666666,0.5625,1865.982835660966
4427,575.0,7.916666666666666,0.625,1981.9977422850445
4428,575.0,7.916666666666666,0.6875,2092.3663254162993
4429,575.0,7.916666666666666,0.75,2195.9516365090717
4430,575.0,7.916666666666666,0.8125,2290.88692221414
4431,575.0,7.916666666666666,0.875,2374.3560236674975
4432,575.0,7.916666666666666,0.9375,2442.191142259075
4433,575.0,7.916666666666666,1.0,2487.828509404146
4434,575.0,7.916666666666666,1.0625,2501.8953479803513
4435,575.0,7.916666666666666,1.125,2482.0741741134884
4436,575.0,7.916666666666666,1.1875,2442.5829953526577
4437,575.0,7.916666666666666,1.25,2396.3360118250985
4438,575.0,7.916666666666666,1.3125,2348.3744379091004
4439,575.0,7.916666666666666,1.375,2300.3670127776377
4440,575.0,7.916666666666666,1.4375,2252.9077071155243
4441,575.0,7.916666666666666,1.5,2206.2173503146046
4442,575.0,7.916666666666666,1.5625,2160.368775146686
4443,575.0,7.916666666666666,1.625,2115.3709725460108
4444,575.0,7.916666666666666,1.6875,2071.2050040947206
4445,575.0,7.916666666666666,1.75,2027.8405608760986
4446,575.0,7.916666666666666,1.8125,1985.2437687451588
4447,575.0,7.916666666666666,1.875,1943.3807567917947
4448,575.0,7.916666666666666,1.9375,1902.2191302797855
4449,575.0,7.916666666666666,2.0,1861.728420631482
4450,575.0,9.375,0.5,1744.973953456927
4451,575.0,9.375,0.5625,1866.1007693499462
4452,575.0,9.375,0.625,1982.255059555757
4453,575.0,9.375,0.6875,2092.89079029491
4454,575.0,9.375,0.75,2196.9532347765444
4455,575.0,9.375,0.8125,2292.667671161059
